source,target,weight,common_tags
"h-james-dallas
","jay-ganaden
",0.0,
"h-james-dallas
","jay-radia
",0.0,
"h-james-dallas
","jays-finnecy
",0.0,
"h-james-dallas
","jeff-t-swenson
",0.0,
"h-james-dallas
","jeffrey-m-mann
",0.0,
"h-james-dallas
","jennifer-rector
",0.0,
"h-james-dallas
","jeremy-richardson
",0.0,
"h-james-dallas
","jessica-lee-2
",0.0,
"h-james-dallas
","jim-paulson
",2.0,"organization, parent company"
"h-james-dallas
","jin-kim
",1.0,bachelor
"h-james-dallas
","joakim-achren
",0.0,
"h-james-dallas
","joe-gruca
",0.0,
"h-james-dallas
","joel-lefkovitz
",0.0,
"h-james-dallas
","john-eden
",0.0,
"h-james-dallas
","john-gage
",0.0,
"h-james-dallas
","john-jellinek
",1.0,Chairman
"h-james-dallas
","john-ledoux
",0.0,
"h-james-dallas
","john-peterson
",0.0,
"h-james-dallas
","john-wolpert
",0.0,
"h-james-dallas
","jon-aguirre
",0.0,
"h-james-dallas
","jonah-jones
",0.0,
"h-james-dallas
","jonathan-glass
",0.0,
"h-james-dallas
","jonathan-sackheim
",0.0,
"h-james-dallas
","jos-cayasso
",0.0,
"h-james-dallas
","joseph-matteo
",0.0,
"h-james-dallas
","joseph-yossi-deutsch
",0.0,
"h-james-dallas
","julie-greenhouse
",0.0,
"h-james-dallas
","jussi-palmroth
",0.0,
"h-james-dallas
","justin-halloran
",0.0,
"h-james-dallas
","justin-raddatz
",0.0,
"h-james-dallas
","k-b-chandrasekhar
",0.0,
"h-james-dallas
","kassia-shishkoff
",0.0,
"h-james-dallas
","katherine-covellone
",0.0,
"h-james-dallas
","kathy-mclaughlin
",0.0,
"h-james-dallas
","kelli-richards
",0.0,
"h-james-dallas
","kelsey-schwenk
",0.0,
"h-james-dallas
","ken-schneider
",0.0,
"h-james-dallas
","kenneth-berger
",0.0,
"h-james-dallas
","kevin-casey
",0.0,
"h-james-dallas
","kevin-gabelein
",2.0,"Chairman, business administration"
"h-james-dallas
","kevin-moore-2
",0.0,
"h-james-dallas
","kimberley-kasper
",0.0,
"h-james-dallas
","kiril-savino
",0.0,
"h-james-dallas
","kostas-staikos
",0.0,
"h-james-dallas
","krishna-k-gupta
",0.0,
"h-james-dallas
","kuangwei-hwang
",0.0,
"h-james-dallas
","lance-greggain
",0.0,
"h-james-dallas
","larry-brilliant
",0.0,
"h-james-dallas
","lawrence-merritt
",0.0,
"h-james-dallas
","lee-zhou
",0.0,
"h-james-dallas
","leslie-a-shipley
",0.0,
"h-james-dallas
","lex-bayer
",0.0,
"h-james-dallas
","lior-sion
",0.0,
"h-james-dallas
","lisa-pavey
",0.0,
"h-james-dallas
","luca-pulira
",0.0,
"h-james-dallas
","luis-von-ahn
",1.0,projects
"h-james-dallas
","magid-abraham
",0.0,
"h-james-dallas
","manuel-maqueda
",0.0,
"h-james-dallas
","marco-oriano
",0.0,
"h-james-dallas
","marcus-lindstrm
",0.0,
"h-james-dallas
","mark-cooper-2
",0.0,
"h-james-dallas
","mark-gurman-2
",0.0,
"h-james-dallas
","mark-norman
",0.0,
"h-james-dallas
","mark-verstegen
",0.0,
"h-james-dallas
","marta-gimeno
",0.0,
"h-james-dallas
","martin-duval
",0.0,
"h-james-dallas
","martin-lorentzon
",0.0,
"h-james-dallas
","matt-munson
",0.0,
"h-james-dallas
","matt-singer
",0.0,
"h-james-dallas
","mattan-griffel
",0.0,
"h-james-dallas
","matthew-cottingham
",0.0,
"h-james-dallas
","matthew-pangborn
",0.0,
"h-james-dallas
","matthew-w-emmens
",1.0,Chairman
"h-james-dallas
","meishar-meiri
",0.0,
"h-james-dallas
","merrick-furst
",0.0,
"h-james-dallas
","michael-caranfa
",0.0,
"h-james-dallas
","michael-d-taylor
",1.0,Senior Vice President
"h-james-dallas
","michael-gile
",0.0,
"h-james-dallas
","michael-hirschbrich
",0.0,
"h-james-dallas
","michael-jelacic
",0.0,
"h-james-dallas
","michael-l-canning
",1.0,Operations
"h-james-dallas
","michael-m-campbell
",0.0,
"h-james-dallas
","michael-reinicke
",0.0,
"h-james-dallas
","michael-szabados
",1.0,Senior Vice President
"h-james-dallas
","michal-grzegorczyk
",0.0,
"h-james-dallas
","miguel-de-buf
",0.0,
"h-james-dallas
","mikael-ylinen
",0.0,
"h-james-dallas
","mike-cartwright
",0.0,
"h-james-dallas
","mike-riemer-2
",0.0,
"h-james-dallas
","mike-zafirovski
",0.0,
"h-james-dallas
","minh-q-tran
",0.0,
"h-james-dallas
","mitch-davis
",0.0,
"h-james-dallas
","mohammed-hisamuddin
",0.0,
"h-james-dallas
","mr-kenneth-galbraith
",1.0,Chairman
"h-james-dallas
","ms-surekha-shetty
",0.0,
"h-james-dallas
","nagendra-sirola
",0.0,
"h-james-dallas
","nancy-schoendorf
",2.0,"bachelor, business administration"
"h-james-dallas
","nathan-herald
",1.0,number
"h-james-dallas
","nathaniel-landau
",1.0,bachelor
"h-james-dallas
","neal-cohen
",0.0,
"h-james-dallas
","neng-bing-doh
",0.0,
"h-james-dallas
","nick-stoumpas
",1.0,Senior Vice President
"h-james-dallas
","nicolaj-b-mllertz
",0.0,
"h-james-dallas
","nigel-brown
",0.0,
"h-james-dallas
","nikita-shamgunov
",0.0,
"h-james-dallas
","nir-bejerano
",0.0,
"h-james-dallas
","norm-fogelsong
",0.0,
"h-james-dallas
","om-thoke
",0.0,
"h-james-dallas
","ost2pst-software
",0.0,
"h-james-dallas
","paige-craig
",1.0,board member
"h-james-dallas
","pankaj-shah
",0.0,
"h-james-dallas
","parker-jones
",0.0,
"h-james-dallas
","pat-garrehy
",0.0,
"h-james-dallas
","patrick-adams
",0.0,
"h-james-dallas
","patrick-filler
",0.0,
"h-james-dallas
","patrick-mcconlogue
",0.0,
"h-james-dallas
","patrick-stonelake
",0.0,
"h-james-dallas
","paul-attard
",0.0,
"h-james-dallas
","paul-choi
",0.0,
"h-james-dallas
","paul-english
",0.0,
"h-james-dallas
","paul-n-clark
",2.0,"Chairman, responsibilities"
"h-james-dallas
","paul-tarjan
",0.0,
"h-james-dallas
","paula-keve
",0.0,
"h-james-dallas
","pedro-surez
",0.0,
"h-james-dallas
","pete-santhappan
",0.0,
"h-james-dallas
","peter-braun
",0.0,
"h-james-dallas
","peter-egan
",0.0,
"h-james-dallas
","peter-harrington-4
",0.0,
"h-james-dallas
","peter-ward-2
",0.0,
"h-james-dallas
","philippe-vial-grelier
",0.0,
"h-james-dallas
","pierre-belichard
",0.0,
"h-james-dallas
","pieter-van-der-does
",1.0,board member
"h-james-dallas
","po-bronson
",0.0,
"h-james-dallas
","rajan-agarwal
",1.0,board member
"h-james-dallas
","ralph-chu
",0.0,
"h-james-dallas
","ramana-jampala
",0.0,
"h-james-dallas
","ramsey-mcgrory
",0.0,
"h-james-dallas
","rasmus-mller-nielsen
",0.0,
"h-james-dallas
","ravi-thummarukudy
",0.0,
"h-james-dallas
","ray-wang
",0.0,
"h-james-dallas
","reuben-antman
",0.0,
"h-james-dallas
","rich-keck
",1.0,number
"h-james-dallas
","richard-barajas
",0.0,
"h-james-dallas
","richard-davan
",0.0,
"h-james-dallas
","richard-hagen-jr
",1.0,parent company
"h-james-dallas
","richard-tyc
",0.0,
"h-james-dallas
","rita-sharma
",0.0,
"h-james-dallas
","rob-ianelli
",0.0,
"h-james-dallas
","robb-lejuwaan
",0.0,
"h-james-dallas
","robert-binder
",1.0,projects
"h-james-dallas
","robert-reiner
",0.0,
"h-james-dallas
","rod-rudzin
",0.0,
"h-james-dallas
","roee-adler
",0.0,
"h-james-dallas
","rohith-bhat
",1.0,organization
"h-james-dallas
","ron-palmeri
",0.0,
"h-james-dallas
","rowan-mccann
",1.0,position
"h-james-dallas
","ruben-daniels
",0.0,
"h-james-dallas
","ruud-van-der-linden
",0.0,
"h-james-dallas
","ryan-dilworth
",0.0,
"h-james-dallas
","ryan-wells
",0.0,
"h-james-dallas
","sal-siino
",1.0,position
"h-james-dallas
","sam-nunez
",0.0,
"h-james-dallas
","samy-mizrahi
",0.0,
"h-james-dallas
","sandra-hartley
",0.0,
"h-james-dallas
","sarina-maier
",0.0,
"h-james-dallas
","satya-iluri
",0.0,
"h-james-dallas
","schwark-satyavolu-2
",1.0,bachelor
"h-james-dallas
","scott-minick
",0.0,
"h-james-dallas
","scott-s-beers
",0.0,
"h-james-dallas
","scott-walchek
",0.0,
"h-james-dallas
","shai-n-gozani
",2.0,"Chairman, number"
"h-james-dallas
","shannon-rentner
",0.0,
"h-james-dallas
","shash-deshmukh
",0.0,
"h-james-dallas
","shawn-c-rathje
",0.0,
"h-james-dallas
","shimon-hason
",0.0,
"h-james-dallas
","shweta-gupta
",0.0,
"h-james-dallas
","skip-goode
",0.0,
"h-james-dallas
","spiros-martzoukos
",0.0,
"h-james-dallas
","stephen-m-carter
",0.0,
"h-james-dallas
","steve-davis-5
",1.0,bachelor
"h-james-dallas
","steve-hafner
",0.0,
"h-james-dallas
","steve-oetegenn
",0.0,
"h-james-dallas
","steve-wilhite
",1.0,Operations
"h-james-dallas
","stian-rustad
",1.0,board member
"h-james-dallas
","stuart-kightley
",0.0,
"h-james-dallas
","susan-moon
",1.0,number
"h-james-dallas
","tadas-viskanta
",0.0,
"h-james-dallas
","tamra-lichtman
",0.0,
"h-james-dallas
","teddy-mekuria
",1.0,business administration
"h-james-dallas
","terry-shofner
",0.0,
"h-james-dallas
","theodor-dalenson
",2.0,"board member, number"
"h-james-dallas
","thomas-cully
",0.0,
"h-james-dallas
","thomas-hodge
",0.0,
"h-james-dallas
","thomas-maul
",0.0,
"h-james-dallas
","thorsten-winternheimer
",0.0,
"h-james-dallas
","tim-donahoe
",0.0,
"h-james-dallas
","tobin-arthur
",0.0,
"h-james-dallas
","tom-quist
",0.0,
"h-james-dallas
","tony-grey
",0.0,
"h-james-dallas
","tradestation-group
",0.0,
"h-james-dallas
","trent-peterson
",0.0,
"h-james-dallas
","trieu-pham
",0.0,
"h-james-dallas
","ty-kalklosch
",0.0,
"h-james-dallas
","urmas-purde
",0.0,
"h-james-dallas
","vaibhav-puri
",0.0,
"h-james-dallas
","vercess-caina
",0.0,
"h-james-dallas
","viji-padma
",0.0,
"h-james-dallas
","vincent-gombault
",0.0,
"h-james-dallas
","vivek-kundra
",0.0,
"h-james-dallas
","wachtell-lipton
",0.0,
"h-james-dallas
","warren-simpson
",0.0,
"h-james-dallas
","web-design-and-development
",0.0,
"h-james-dallas
","wilfried-durand
",0.0,
"h-james-dallas
","will-pugh
",0.0,
"h-james-dallas
","william-j-beerworth
",2.0,"Chairman, number"
"h-james-dallas
","william-peng
",0.0,
"h-james-dallas
","william-welch
",2.0,"Chairman, number"
"h-james-dallas
","wojciech-sznapka
",0.0,
"h-james-dallas
","youngho-yoon
",1.0,Emory University
"h-james-dallas
","yury-melnichek
",0.0,
"hansie-koch
","harley-blettner
",0.0,
"hansie-koch
","heinz-roggenkemper
",0.0,
"hansie-koch
","hiraash-thawfeek
",0.0,
"hansie-koch
","howard-field
",0.0,
"hansie-koch
","hunter-jensen
",0.0,
"hansie-koch
","ian-black
",0.0,
"hansie-koch
","igor-barinboim
",0.0,
"hansie-koch
","ismail-kola
",0.0,
"hansie-koch
","j-p-errico
",1.0,author
"hansie-koch
","jack-comeau
",0.0,
"hansie-koch
","jacqueline-reses
",0.0,
"hansie-koch
","jake-ryan
",0.0,
"hansie-koch
","james-m-trimble
",0.0,
"hansie-koch
","james-page
",0.0,
"hansie-koch
","janne-tanninen
",0.0,
"hansie-koch
","jared-weinstein-2
",0.0,
"hansie-koch
","jason-hurt
",0.0,
"hansie-koch
","javier-lopez
",0.0,
"hansie-koch
","jay-ganaden
",0.0,
"hansie-koch
","jay-radia
",0.0,
"hansie-koch
","jays-finnecy
",0.0,
"hansie-koch
","jeff-t-swenson
",0.0,
"hansie-koch
","jeffrey-m-mann
",0.0,
"hansie-koch
","jennifer-rector
",0.0,
"hansie-koch
","jeremy-richardson
",0.0,
"hansie-koch
","jessica-lee-2
",0.0,
"hansie-koch
","jim-paulson
",0.0,
"hansie-koch
","jin-kim
",0.0,
"hansie-koch
","joakim-achren
",0.0,
"hansie-koch
","joe-gruca
",0.0,
"hansie-koch
","joel-lefkovitz
",0.0,
"hansie-koch
","john-eden
",0.0,
"hansie-koch
","john-gage
",0.0,
"hansie-koch
","john-jellinek
",0.0,
"hansie-koch
","john-ledoux
",0.0,
"hansie-koch
","john-peterson
",0.0,
"hansie-koch
","john-wolpert
",1.0,author
"hansie-koch
","jon-aguirre
",0.0,
"hansie-koch
","jonah-jones
",0.0,
"hansie-koch
","jonathan-glass
",0.0,
"hansie-koch
","jonathan-sackheim
",0.0,
"hansie-koch
","jos-cayasso
",0.0,
"hansie-koch
","joseph-matteo
",0.0,
"hansie-koch
","joseph-yossi-deutsch
",0.0,
"hansie-koch
","julie-greenhouse
",0.0,
"hansie-koch
","jussi-palmroth
",0.0,
"hansie-koch
","justin-halloran
",0.0,
"hansie-koch
","justin-raddatz
",0.0,
"hansie-koch
","k-b-chandrasekhar
",0.0,
"hansie-koch
","kassia-shishkoff
",0.0,
"hansie-koch
","katherine-covellone
",0.0,
"hansie-koch
","kathy-mclaughlin
",1.0,time
"hansie-koch
","kelli-richards
",0.0,
"hansie-koch
","kelsey-schwenk
",0.0,
"hansie-koch
","ken-schneider
",0.0,
"hansie-koch
","kenneth-berger
",0.0,
"hansie-koch
","kevin-casey
",0.0,
"hansie-koch
","kevin-gabelein
",0.0,
"hansie-koch
","kevin-moore-2
",0.0,
"hansie-koch
","kimberley-kasper
",1.0,people
"hansie-koch
","kiril-savino
",0.0,
"hansie-koch
","kostas-staikos
",0.0,
"hansie-koch
","krishna-k-gupta
",1.0,time
"hansie-koch
","kuangwei-hwang
",0.0,
"hansie-koch
","lance-greggain
",0.0,
"hansie-koch
","larry-brilliant
",0.0,
"hansie-koch
","lawrence-merritt
",0.0,
"hansie-koch
","lee-zhou
",0.0,
"hansie-koch
","leslie-a-shipley
",0.0,
"hansie-koch
","lex-bayer
",0.0,
"hansie-koch
","lior-sion
",0.0,
"hansie-koch
","lisa-pavey
",0.0,
"hansie-koch
","luca-pulira
",0.0,
"hansie-koch
","luis-von-ahn
",1.0,people
"hansie-koch
","magid-abraham
",0.0,
"hansie-koch
","manuel-maqueda
",0.0,
"hansie-koch
","marco-oriano
",0.0,
"hansie-koch
","marcus-lindstrm
",0.0,
"hansie-koch
","mark-cooper-2
",0.0,
"hansie-koch
","mark-gurman-2
",0.0,
"hansie-koch
","mark-norman
",0.0,
"hansie-koch
","mark-verstegen
",0.0,
"hansie-koch
","marta-gimeno
",0.0,
"hansie-koch
","martin-duval
",0.0,
"hansie-koch
","martin-lorentzon
",0.0,
"hansie-koch
","matt-munson
",0.0,
"hansie-koch
","matt-singer
",0.0,
"hansie-koch
","mattan-griffel
",0.0,
"hansie-koch
","matthew-cottingham
",0.0,
"hansie-koch
","matthew-pangborn
",0.0,
"hansie-koch
","matthew-w-emmens
",0.0,
"hansie-koch
","meishar-meiri
",0.0,
"hansie-koch
","merrick-furst
",0.0,
"hansie-koch
","michael-caranfa
",0.0,
"hansie-koch
","michael-d-taylor
",0.0,
"hansie-koch
","michael-gile
",0.0,
"hansie-koch
","michael-hirschbrich
",0.0,
"hansie-koch
","michael-jelacic
",0.0,
"hansie-koch
","michael-l-canning
",0.0,
"hansie-koch
","michael-m-campbell
",0.0,
"hansie-koch
","michael-reinicke
",0.0,
"hansie-koch
","michael-szabados
",0.0,
"hansie-koch
","michal-grzegorczyk
",0.0,
"hansie-koch
","miguel-de-buf
",0.0,
"hansie-koch
","mikael-ylinen
",0.0,
"hansie-koch
","mike-cartwright
",0.0,
"hansie-koch
","mike-riemer-2
",0.0,
"hansie-koch
","mike-zafirovski
",0.0,
"hansie-koch
","minh-q-tran
",0.0,
"hansie-koch
","mitch-davis
",0.0,
"hansie-koch
","mohammed-hisamuddin
",0.0,
"hansie-koch
","mr-kenneth-galbraith
",0.0,
"hansie-koch
","ms-surekha-shetty
",0.0,
"hansie-koch
","nagendra-sirola
",0.0,
"hansie-koch
","nancy-schoendorf
",0.0,
"hansie-koch
","nathan-herald
",1.0,people
"hansie-koch
","nathaniel-landau
",0.0,
"hansie-koch
","neal-cohen
",1.0,people
"hansie-koch
","neng-bing-doh
",0.0,
"hansie-koch
","nick-stoumpas
",0.0,
"hansie-koch
","nicolaj-b-mllertz
",0.0,
"hansie-koch
","nigel-brown
",2.0,"people, time"
"hansie-koch
","nikita-shamgunov
",0.0,
"hansie-koch
","nir-bejerano
",0.0,
"hansie-koch
","norm-fogelsong
",0.0,
"hansie-koch
","om-thoke
",0.0,
"hansie-koch
","ost2pst-software
",0.0,
"hansie-koch
","paige-craig
",0.0,
"hansie-koch
","pankaj-shah
",0.0,
"hansie-koch
","parker-jones
",0.0,
"hansie-koch
","pat-garrehy
",0.0,
"hansie-koch
","patrick-adams
",0.0,
"hansie-koch
","patrick-filler
",0.0,
"hansie-koch
","patrick-mcconlogue
",0.0,
"hansie-koch
","patrick-stonelake
",0.0,
"hansie-koch
","paul-attard
",0.0,
"hansie-koch
","paul-choi
",0.0,
"hansie-koch
","paul-english
",0.0,
"hansie-koch
","paul-n-clark
",1.0,time
"hansie-koch
","paul-tarjan
",0.0,
"hansie-koch
","paula-keve
",0.0,
"hansie-koch
","pedro-surez
",0.0,
"hansie-koch
","pete-santhappan
",0.0,
"hansie-koch
","peter-braun
",0.0,
"hansie-koch
","peter-egan
",0.0,
"hansie-koch
","peter-harrington-4
",0.0,
"hansie-koch
","peter-ward-2
",0.0,
"hansie-koch
","philippe-vial-grelier
",0.0,
"hansie-koch
","pierre-belichard
",0.0,
"hansie-koch
","pieter-van-der-does
",0.0,
"hansie-koch
","po-bronson
",0.0,
"hansie-koch
","rajan-agarwal
",1.0,time
"hansie-koch
","ralph-chu
",0.0,
"hansie-koch
","ramana-jampala
",0.0,
"hansie-koch
","ramsey-mcgrory
",0.0,
"hansie-koch
","rasmus-mller-nielsen
",0.0,
"hansie-koch
","ravi-thummarukudy
",0.0,
"hansie-koch
","ray-wang
",0.0,
"hansie-koch
","reuben-antman
",0.0,
"hansie-koch
","rich-keck
",0.0,
"hansie-koch
","richard-barajas
",0.0,
"hansie-koch
","richard-davan
",0.0,
"hansie-koch
","richard-hagen-jr
",0.0,
"hansie-koch
","richard-tyc
",0.0,
"hansie-koch
","rita-sharma
",0.0,
"hansie-koch
","rob-ianelli
",0.0,
"hansie-koch
","robb-lejuwaan
",0.0,
"hansie-koch
","robert-binder
",1.0,author
"hansie-koch
","robert-reiner
",0.0,
"hansie-koch
","rod-rudzin
",0.0,
"hansie-koch
","roee-adler
",0.0,
"hansie-koch
","rohith-bhat
",0.0,
"hansie-koch
","ron-palmeri
",0.0,
"hansie-koch
","rowan-mccann
",0.0,
"hansie-koch
","ruben-daniels
",0.0,
"hansie-koch
","ruud-van-der-linden
",0.0,
"hansie-koch
","ryan-dilworth
",0.0,
"hansie-koch
","ryan-wells
",0.0,
"hansie-koch
","sal-siino
",0.0,
"hansie-koch
","sam-nunez
",0.0,
"hansie-koch
","samy-mizrahi
",0.0,
"hansie-koch
","sandra-hartley
",0.0,
"hansie-koch
","sarina-maier
",0.0,
"hansie-koch
","satya-iluri
",0.0,
"hansie-koch
","schwark-satyavolu-2
",0.0,
"hansie-koch
","scott-minick
",0.0,
"hansie-koch
","scott-s-beers
",0.0,
"hansie-koch
","scott-walchek
",0.0,
"hansie-koch
","shai-n-gozani
",0.0,
"hansie-koch
","shannon-rentner
",0.0,
"hansie-koch
","shash-deshmukh
",0.0,
"hansie-koch
","shawn-c-rathje
",0.0,
"hansie-koch
","shimon-hason
",0.0,
"hansie-koch
","shweta-gupta
",0.0,
"hansie-koch
","skip-goode
",1.0,time
"hansie-koch
","spiros-martzoukos
",0.0,
"hansie-koch
","stephen-m-carter
",0.0,
"hansie-koch
","steve-davis-5
",0.0,
"hansie-koch
","steve-hafner
",0.0,
"hansie-koch
","steve-oetegenn
",0.0,
"hansie-koch
","steve-wilhite
",0.0,
"hansie-koch
","stian-rustad
",0.0,
"hansie-koch
","stuart-kightley
",0.0,
"hansie-koch
","susan-moon
",0.0,
"hansie-koch
","tadas-viskanta
",0.0,
"hansie-koch
","tamra-lichtman
",0.0,
"hansie-koch
","teddy-mekuria
",0.0,
"hansie-koch
","terry-shofner
",0.0,
"hansie-koch
","theodor-dalenson
",0.0,
"hansie-koch
","thomas-cully
",0.0,
"hansie-koch
","thomas-hodge
",0.0,
"hansie-koch
","thomas-maul
",0.0,
"hansie-koch
","thorsten-winternheimer
",0.0,
"hansie-koch
","tim-donahoe
",0.0,
"hansie-koch
","tobin-arthur
",0.0,
"hansie-koch
","tom-quist
",0.0,
"hansie-koch
","tony-grey
",0.0,
"hansie-koch
","tradestation-group
",0.0,
"hansie-koch
","trent-peterson
",0.0,
"hansie-koch
","trieu-pham
",0.0,
"hansie-koch
","ty-kalklosch
",0.0,
"hansie-koch
","urmas-purde
",0.0,
"hansie-koch
","vaibhav-puri
",0.0,
"hansie-koch
","vercess-caina
",0.0,
"hansie-koch
","viji-padma
",0.0,
"hansie-koch
","vincent-gombault
",0.0,
"hansie-koch
","vivek-kundra
",0.0,
"hansie-koch
","wachtell-lipton
",0.0,
"hansie-koch
","warren-simpson
",0.0,
"hansie-koch
","web-design-and-development
",0.0,
"hansie-koch
","wilfried-durand
",0.0,
"hansie-koch
","will-pugh
",0.0,
"hansie-koch
","william-j-beerworth
",0.0,
"hansie-koch
","william-peng
",0.0,
"hansie-koch
","william-welch
",0.0,
"hansie-koch
","wojciech-sznapka
",0.0,
"hansie-koch
","youngho-yoon
",0.0,
"hansie-koch
","yury-melnichek
",0.0,
"harley-blettner
","heinz-roggenkemper
",0.0,
"harley-blettner
","hiraash-thawfeek
",0.0,
"harley-blettner
","howard-field
",1.0,Business Administration
"harley-blettner
","hunter-jensen
",0.0,
"harley-blettner
","ian-black
",1.0,Business Administration
"harley-blettner
","igor-barinboim
",0.0,
"harley-blettner
","ismail-kola
",0.0,
"harley-blettner
","j-p-errico
",0.0,
"harley-blettner
","jack-comeau
",0.0,
"harley-blettner
","jacqueline-reses
",0.0,
"harley-blettner
","jake-ryan
",0.0,
"harley-blettner
","james-m-trimble
",0.0,
"harley-blettner
","james-page
",0.0,
"harley-blettner
","janne-tanninen
",0.0,
"harley-blettner
","jared-weinstein-2
",0.0,
"harley-blettner
","jason-hurt
",0.0,
"harley-blettner
","javier-lopez
",0.0,
"harley-blettner
","jay-ganaden
",0.0,
"harley-blettner
","jay-radia
",0.0,
"harley-blettner
","jays-finnecy
",0.0,
"harley-blettner
","jeff-t-swenson
",0.0,
"harley-blettner
","jeffrey-m-mann
",0.0,
"harley-blettner
","jennifer-rector
",0.0,
"harley-blettner
","jeremy-richardson
",0.0,
"harley-blettner
","jessica-lee-2
",0.0,
"harley-blettner
","jim-paulson
",2.0,"Bachelor, manufacturing"
"harley-blettner
","jin-kim
",0.0,
"harley-blettner
","joakim-achren
",0.0,
"harley-blettner
","joe-gruca
",0.0,
"harley-blettner
","joel-lefkovitz
",0.0,
"harley-blettner
","john-eden
",0.0,
"harley-blettner
","john-gage
",0.0,
"harley-blettner
","john-jellinek
",0.0,
"harley-blettner
","john-ledoux
",0.0,
"harley-blettner
","john-peterson
",0.0,
"harley-blettner
","john-wolpert
",0.0,
"harley-blettner
","jon-aguirre
",0.0,
"harley-blettner
","jonah-jones
",0.0,
"harley-blettner
","jonathan-glass
",1.0,Business Administration
"harley-blettner
","jonathan-sackheim
",0.0,
"harley-blettner
","jos-cayasso
",0.0,
"harley-blettner
","joseph-matteo
",0.0,
"harley-blettner
","joseph-yossi-deutsch
",1.0,International Business
"harley-blettner
","julie-greenhouse
",1.0,Bachelor
"harley-blettner
","jussi-palmroth
",0.0,
"harley-blettner
","justin-halloran
",0.0,
"harley-blettner
","justin-raddatz
",0.0,
"harley-blettner
","k-b-chandrasekhar
",1.0,Bachelor
"harley-blettner
","kassia-shishkoff
",0.0,
"harley-blettner
","katherine-covellone
",1.0,advertising industry
"harley-blettner
","kathy-mclaughlin
",0.0,
"harley-blettner
","kelli-richards
",0.0,
"harley-blettner
","kelsey-schwenk
",0.0,
"harley-blettner
","ken-schneider
",0.0,
"harley-blettner
","kenneth-berger
",0.0,
"harley-blettner
","kevin-casey
",0.0,
"harley-blettner
","kevin-gabelein
",0.0,
"harley-blettner
","kevin-moore-2
",0.0,
"harley-blettner
","kimberley-kasper
",1.0,Business Administration
"harley-blettner
","kiril-savino
",0.0,
"harley-blettner
","kostas-staikos
",0.0,
"harley-blettner
","krishna-k-gupta
",0.0,
"harley-blettner
","kuangwei-hwang
",0.0,
"harley-blettner
","lance-greggain
",0.0,
"harley-blettner
","larry-brilliant
",0.0,
"harley-blettner
","lawrence-merritt
",0.0,
"harley-blettner
","lee-zhou
",1.0,manufacturing
"harley-blettner
","leslie-a-shipley
",0.0,
"harley-blettner
","lex-bayer
",0.0,
"harley-blettner
","lior-sion
",0.0,
"harley-blettner
","lisa-pavey
",1.0,Bachelor
"harley-blettner
","luca-pulira
",0.0,
